h4-cc-nc    50.0      120.03 
h4-cd-nd    50.0      120.03 
h4-cc-nd    51.4      119.11 
h4-cd-nc    51.4      119.11 
h4-cc-os    52.3      111.89 
h4-cd-os    52.3      111.89 
h4-cc-ss    43.0      117.75 
h4-cd-ss    43.0      117.75 
h5-cc-na    49.8      122.10 
h5-cd-na    49.8      122.10 
h5-cc-nc    49.3      123.70 
h5-cd-nd    49.3      123.70 
h5-cc-nd    50.1      125.38 
h5-cd-nc    50.1      125.38 
h5-cc-os    51.3      116.33 
h5-cd-os    51.3      116.33 
h5-cc-ss    42.2      122.00 
h5-cd-ss    42.2      122.00 
ha-cc-na    49.8      121.50 
ha-cd-na    49.8      121.50 
ha-cc-nc    50.7      116.54 
ha-cd-nd    50.7      116.54 
ha-cc-nd    51.4      118.88 
ha-cd-nc    51.4      118.88 
ha-cc-os    52.5      110.86 
ha-cd-os    52.5      110.86 
ha-cc-ss    42.3      121.64 
ha-cd-ss    42.3      121.64 
n -cc-c     68.2      116.06 
c -cd-n     68.2      116.06 
n -cc-nh    72.2      117.01 
n -cd-nh    72.2      117.01 
na-cc-nc    69.7      125.32 
na-cd-nd    69.7      125.32 
na-cc-nd    74.8      112.02 
na-cd-nc    74.8      112.02 
nc-cc-nd    72.5      118.69 
nc-cd-nd    72.5      118.69 
nc-cc-ss    64.6      119.86 
nd-cd-ss    64.6      119.86 
nd-cc-nh    72.4      120.11 
nc-cd-nh    72.4      120.11 
nd-cc-os    73.0      119.14 
nc-cd-os    73.0      119.14 
nd-cc-ss    66.5      114.51 
nc-cd-ss    66.5      114.51 
nh-cc-nh    72.9      115.96 
nh-cd-nh    72.9      115.96 
os-cc-ss    62.0      132.01 
os-cd-ss    62.0      132.01 
ss-cc-ss    62.2      122.30 
ss-cd-ss    62.2      122.30 
c -cd-nd    64.3      130.80 
c -cc-nc    64.3      130.80 
c3-cd-os    67.8      115.89 
c3-cc-os    67.8      115.89 
cd-cd-nh    68.6      118.98 
cc-cc-nh    68.6      118.98 
cd-cd-pc    80.8      115.36 
cc-cc-pd    80.8      115.36 
ha-cd-pc    53.6      121.76 
ha-cc-pd    53.6      121.76 
n -cd-nc    70.9      123.86 
n -cc-nd    70.9      123.86 
nd-cd-nh    73.9      111.94 
nc-cc-nh    73.9      111.94 
c -ce-c     63.5      118.85 
c -cf-c     63.5      118.85 
c -ce-c2    65.8      120.42 
c -cf-c2    65.8      120.42 
c -ce-c3    63.1      118.00 
c -cf-c3    63.1      118.00 
c -ce-cf    64.3      126.41 
c -cf-ce    64.3      126.41 
c -ce-ha    46.6      117.26 
c -cf-ha    46.6      117.26 
c -ce-nh    66.7      122.76 
c -cf-nh    66.7      122.76 
c2-ce-c3    64.3      122.89 
c2-cf-c3    64.3      122.89 
c2-ce-ca    65.2      123.08 
c2-cf-ca    65.2      123.08 
c2-ce-ce    65.7      123.08 
c2-cf-cf    65.7      123.08 
c2-ce-cg    66.5      122.22 
c2-cf-ch    66.5      122.22 
c2-ce-ha    49.6      121.10 
c2-cf-ha    49.6      121.10 
c2-ce-n2    70.3      128.70 
c2-cf-n2    70.3      128.70 
c2-ce-ne    69.7      118.32 
c2-cf-nf    69.7      118.32 
c2-ce-p2    77.9      118.24 
c2-cf-p2    77.9      118.24 
c2-ce-pe    77.6      118.76 
c2-cf-pf    77.6      118.76 
c2-ce-px    77.2      119.72 
c2-cf-px    77.2      119.72 
c2-ce-py    77.4      122.13 
c2-cf-py    77.4      122.13 
c2-ce-sx    61.6      119.87 
c2-cf-sx    61.6      119.87 
c2-ce-sy    62.0      120.35 
c2-cf-sy    62.0      120.35 
c3-ce-ca    63.2      117.62 
c3-cf-ca    63.2      117.62 
c3-ce-ce    63.3      118.71 
c3-cf-cf    63.3      118.71 
c3-ce-n2    68.6      116.94 
c3-cf-n2    68.6      116.94 
ca-ce-ca    63.8      117.93 
ca-cf-ca    63.8      117.93 
ca-ce-ha    46.7      116.87 
ca-cf-ha    46.7      116.87 
ca-ce-n2    68.5      120.72 
ca-cf-n2    68.5      120.72 
ce-ce-ce    64.5      118.74 
cf-cf-cf    64.5      118.74 
ce-ce-ha    47.5      115.90 
cf-cf-ha    47.5      115.90 
ce-ce-n2    68.5      123.00 
cf-cf-n2    68.5      123.00 
cf-ce-ha    50.6      116.11 
ce-cf-ha    50.6      116.11 
cg-ce-cg    66.0      116.75 
ch-cf-ch    66.0      116.75 
cg-ce-ha    47.8      117.00 
ch-cf-ha    47.8      117.00 
cg-ce-n1    69.3      119.50 
ch-cf-n1    69.3      119.50 
ha-ce-n2    52.9      119.51 
ha-cf-n2    52.9      119.51 
ha-ce-ne    49.2      118.59 
ha-cf-nf    49.2      118.59 
ha-ce-nh    52.1      114.99 
ha-cf-nh    52.1      114.99 
ha-ce-p2    51.4      120.11 
ha-cf-p2    51.4      120.11 
ha-ce-pe    51.4      119.33 
ha-cf-pf    51.4      119.33 
ha-ce-px    51.7      117.90 
ha-cf-px    51.7      117.90 
ha-ce-py    52.3      118.72 
ha-cf-py    52.3      118.72 
ha-ce-sx    41.8      115.45 
ha-cf-sx    41.8      115.45 
ha-ce-sy    42.3      114.86 
ha-cf-sy    42.3      114.86 
ne-ce-ne    68.1      123.87 
nf-cf-nf    68.1      123.87 
pe-ce-pe    92.4      129.79 
pf-cf-pf    92.4      129.79 
py-ce-py   102.6      108.06 
py-cf-py   102.6      108.06 
sx-ce-sx    60.6      120.32 
sx-cf-sx    60.6      120.32 
sy-ce-sy    61.2      119.97 
sy-cf-sy    61.2      119.97 
c -cf-cc    63.9      126.07 
c -ce-cd    63.9      126.07 
cc-cf-ha    49.3      119.16 
cd-ce-ha    49.3      119.16 
ce-cf-cf    63.8      130.92 
ce-ce-cf    63.8      130.92 
cf-cf-n1    66.6      127.15 
ce-ce-n1    66.6      127.15 
ha-cf-n1    52.5      115.96 
ha-ce-n1    52.5      115.96 
c -cg-c1    56.2      179.14 
c -ch-c1    56.2      179.14 
c1-cg-ca    56.4      180.00 
c1-ch-ca    56.4      180.00 
c1-cg-ce    56.9      178.32 
c1-ch-cf    56.9      178.32 
c1-cg-cg    58.1      180.00 
c1-ch-ch    58.1      180.00 
c1-cg-ne    61.7      170.02 
c1-ch-nf    61.7      170.02 
c1-cg-pe    71.8      173.29 
c1-ch-pf    71.8      173.29 
ca-cg-n1    58.8      180.00 
ca-ch-n1    58.8      180.00 
ce-cg-n1    59.1      179.58 
cf-ch-n1    59.1      179.58 
n1-cg-ne    63.4      176.17 
n1-ch-nf    63.4      176.17 
f -cl-f      0.0       87.50 
ca-cp-ca    67.1      118.75 
ca-cp-cp    62.6      127.01 
ca-cp-nb    68.7      122.97 
cp-cp-cp    72.2       90.00 
cp-cp-nb    67.9      116.43 
ca-cq-ca    67.1      118.75 
ca-cq-cq    62.6      127.01 
ca-cq-nb    68.7      122.97 
cq-cq-cq    72.2       90.00 
cq-cq-nb    67.9      116.43 
c -cu-cu    95.0       62.60 
cu-cu-cx   101.0       50.80 
cu-cu-ha    46.1      147.73 
cv-cv-cy    73.3       94.17 
cv-cv-ha    47.3      133.70 
cx-cv-cx    84.7       63.90 
cy-cv-ha    42.9      132.14 
c -cx-cx    72.6       88.75 
c -cx-hc    46.0      118.50 
c2-cx-hc    44.5      124.20 
c3-cx-c3    61.5      120.00 
c3-cx-cx    61.7      120.67 
ca-cx-oh    69.3      112.93 
ca-cx-os    66.5      118.12 
cl-cx-cl    54.4      114.20 
cl-cx-cx    56.9      118.70 
cl-cx-h1    40.4      111.43 
cl-cx-hc    39.6      115.80 
cu-cx-cu    91.5       54.60 
cx-cx-cx    85.3       63.75 
cx-cx-cy    67.5      100.53 
cx-cx-f     64.7      117.25 
cx-cx-h1    45.5      119.66 
cx-cx-hc    45.8      117.92 
cx-cx-n3    65.3      116.30 
cx-cx-os    93.3       59.41 
cy-cx-hc    44.0      125.43 
f -cx-f     70.6      106.90 
f -cx-h1    50.3      111.68 
f -cx-hc    50.2      112.30 
h1-cx-h1    38.4      115.45 
h1-cx-os    50.0      115.17 
h2-cx-h2    37.9      119.43 
h2-cx-n2    47.6      117.18 
hc-cx-hc    38.6      114.47 
hc-cx-os    50.3      114.10 
n -cx-oh    69.2      119.75 
n -cx-os    91.6       65.98 
n2-cx-n2   102.1       50.16 
oh-cx-oh    76.7      107.85 
oh-cx-os    71.6      118.12 
os-cx-os    93.3       66.95 
c -cy-cy    71.4       85.95 
c -cy-hc    45.7      113.85 
c -cy-os    74.7       88.50 
c2-cy-cy    66.1      100.40 
c3-cy-cy    62.0      114.15 
c3-cy-h1    46.6      109.66 
c3-cy-hc    46.2      111.55 
c3-cy-n3    65.3      112.92 
cl-cy-cy    57.6      112.00 
cl-cy-h1    41.0      106.59 
cl-cy-hc    39.6      114.00 
cv-cy-cy    71.8       85.83 
cv-cy-hc    45.8      115.88 
cx-cy-cy    66.1      101.23 
cx-cy-hc    45.3      118.30 
cy-cy-cy    70.2       87.61 
cy-cy-h1    44.9      114.84 
cy-cy-hc    44.8      115.14 
cy-cy-n     64.9      112.13 
cy-cy-n3    73.5       87.58 
cy-cy-oh    66.0      114.19 
cy-cy-os    72.9       91.10 
h1-cy-h1    39.0      109.72 
h1-cy-n3    48.2      113.36 
h1-cy-oh    50.9      111.49 
h1-cy-os    49.7      110.94 
hc-cy-hc    39.2      109.04 
ca-i -cl     0.0       90.21 
ca-i -o      0.0       97.08 
cl-i -cl     0.0      179.58 
br-n -br    66.6      116.20 
br-n -c     61.9      120.77 
br-n -ca    62.1      118.19 
br-n -cd    62.3      118.19 
br-n -cc    62.3      118.19 
c -n -c     67.4      119.63 
c -n -c1    68.5      117.04 
c -n -c2    65.1      122.15 
c -n -c3    63.9      121.35 
c -n -ca    64.3      123.71 
c -n -cc    65.2      124.19 
c -n -cd    65.2      124.19 
c -n -cl    58.2      115.32 
c -n -cx    65.9      112.77 
c -n -f     68.3      108.63 
c -n -hn    49.2      118.46 
c -n -i     56.3      120.38 
c -n -n     68.2      118.42 
c -n -n2    68.1      120.59 
c -n -n3    67.1      120.43 
c -n -n4    68.8      112.32 
c -n -na    68.2      119.20 
c -n -nc    68.6      120.31 
c -n -nd    68.6      120.31 
c -n -nh    68.0      117.06 
c -n -no    66.5      118.16 
c -n -o     71.6      118.90 
c -n -oh    69.5      113.39 
c -n -os    69.1      113.14 
c -n -p2    76.5      124.56 
c -n -p3    75.8      122.54 
c -n -p4    76.8      123.44 
c -n -p5    78.3      121.27 
c -n -pc    77.0      122.23 
c -n -pd    77.0      122.23 
c -n -s     59.0      126.55 
c -n -s4    60.1      120.41 
c -n -s6    61.7      119.57 
c -n -sh    61.9      119.54 
c -n -ss    62.0      120.37 
c1-n -c1    73.5      102.69 
c1-n -ca    65.9      118.88 
c1-n -cd    67.0      118.88 
c1-n -cc    67.0      118.88 
c2-n -c2    65.2      116.75 
c2-n -c3    62.1      123.87 
c2-n -ca    64.9      116.54 
c2-n -cd    65.9      116.54 
c2-n -cc    65.9      116.54 
c2-n -hn    47.4      117.86 
c3-n -c3    64.0      112.62 
c3-n -ca    62.4      121.15 
c3-n -cc    63.3      121.17 
c3-n -cd    63.3      121.17 
c3-n -hn    46.0      116.78 
ca-n -ca    64.5      116.80 
ca-n -cd    65.0      118.42 
ca-n -cc    65.0      118.42 
ca-n -cl    56.9      117.72 
ca-n -f     64.6      114.92 
ca-n -hn    47.6      114.59 
ca-n -i     56.6      119.30 
ca-n -n2    66.8      118.25 
ca-n -n4    64.1      122.98 
ca-n -na    66.8      117.57 
ca-n -nc    68.8      113.03 
ca-n -nd    68.8      113.03 
ca-n -nh    66.4      116.45 
ca-n -p2    79.6      112.32 
ca-n -p3    74.2      125.11 
ca-n -s4    60.0      118.40 
ca-n -s6    61.6      117.32 
ca-n -ss    62.2      116.60 
cc-n -cc    68.8      108.92 
cd-n -cd    68.8      108.92 
cc-n -hn    47.5      121.52 
cd-n -hn    47.5      121.52 
cc-n -nc    69.9      113.03 
cd-n -nd    69.9      113.03 
cd-n -cl    57.3      117.72 
cc-n -cl    57.3      117.72 
cd-n -f     65.6      114.92 
cc-n -f     65.6      114.92 
cd-n -i     56.6      119.30 
cc-n -i     56.6      119.30 
cd-n -n     66.5      121.37 
cc-n -n     66.5      121.37 
cd-n -n2    70.1      110.87 
cc-n -n2    70.1      110.87 
cd-n -na    67.9      117.57 
cc-n -na    67.9      117.57 
cd-n -nh    67.1      117.52 
cc-n -nh    67.1      117.52 
cd-n -no    66.4      115.92 
cc-n -no    66.4      115.92 
cd-n -o     70.1      120.54 
cc-n -o     70.1      120.54 
cd-n -oh    67.3      118.15 
cc-n -oh    67.3      118.15 
cd-n -os    67.6      115.56 
cc-n -os    67.6      115.56 
cd-n -p2    80.2      112.32 
cc-n -p2    80.2      112.32 
cd-n -p3    74.7      125.11 
cc-n -p3    74.7      125.11 
cd-n -p5    77.9      121.00 
cc-n -p5    77.9      121.00 
cd-n -s     60.8      118.29 
cc-n -s     60.8      118.29 
cd-n -s4    60.3      118.40 
cc-n -s4    60.3      118.40 
cd-n -s6    62.0      117.32 
cc-n -s6    62.0      117.32 
cd-n -sh    61.6      119.13 
cc-n -sh    61.6      119.13 
cd-n -ss    62.6      116.60 
cc-n -ss    62.6      116.60 
cl-n -cl    54.3      111.69 
cx-n -os    95.6       54.04 
f -n -f     67.9      102.98 
hn-n -hn    39.7      117.85 
hn-n -i     36.1      117.24 
hn-n -n     50.1      113.12 
hn-n -n2    49.6      118.33 
hn-n -n3    49.3      114.33 
hn-n -n4    48.9      112.68 
hn-n -na    50.4      113.55 
hn-n -nh    49.6      112.41 
hn-n -no    48.7      110.11 
hn-n -o     53.8      116.32 
hn-n -oh    50.7      109.21 
hn-n -os    50.1      108.90 
hn-n -p2    52.5      118.05 
hn-n -p3    50.9      119.63 
hn-n -p4    53.0      115.71 
hn-n -p5    53.6      116.26 
hn-n -s     41.1      114.92 
hn-n -s4    41.2      112.46 
hn-n -s6    42.5      112.68 
hn-n -sh    42.2      114.91 
hn-n -ss    42.4      115.60 
i -n -i     60.7      118.20 
n -n -n     69.9      114.62 
n2-n -n2    70.2      116.89 
n3-n -n3    68.0      117.94 
n4-n -n4    68.4      112.69 
na-n -na    69.6      117.38 
nc-n -nc    71.3      116.41 
nd-n -nd    71.3      116.41 
nc-n -p2    80.7      117.21 
nd-n -p2    80.7      117.21 
nc-n -pc    80.5      117.21 
nd-n -pd    80.5      117.21 
nh-n -nh    68.6      115.18 
no-n -no    68.5      108.66 
o -n -o     73.4      128.61 
oh-n -oh    72.0      107.26 
os-n -os    71.3      106.53 
p2-n -p2    98.0      119.62 
p3-n -p3   100.7      108.73 
p4-n -p4   102.8      108.55 
p5-n -p5   108.5       99.99 
pc-n -pc    97.6      119.62 
pd-n -pd    97.6      119.62 
s -n -s     58.5      126.00 
s4-n -s4    61.0      113.75 
s6-n -s6    61.2      119.68 
sh-n -sh    61.5      119.03 
ss-n -ss    62.1      118.49 
c2-n1-o     73.1      116.94 
c2-n1-s     64.7      118.00 
cf-n1-o     71.1      122.40 
ce-n1-o     71.1      122.40 
cf-n1-s     64.8      117.34 
ce-n1-s     64.8      117.34 
o -n1-p2    84.7      116.05 
p2-n1-s     80.3      119.93 
n1-n1-s     54.6      180.00 
br-n2-br    63.9      106.60 
br-n2-c2    59.1      112.40 
br-n2-n2    61.1      110.42 
br-n2-o     60.1      114.47 
br-n2-p2    80.1      111.03 
br-n2-s     62.4      115.78 
c -n2-c     62.7      123.80 
c -n2-c2    66.2      120.97 
c -n2-ca    62.4      120.50 
c1-n2-c1    74.4      121.10 
c1-n2-c3    58.7      151.88 
c1-n2-cl    55.4      118.80 
c1-n2-hn    51.5      126.50 
c1-n2-n2    76.8      113.40 
c1-n2-o     79.2      113.59 
c1-n2-p2    84.8      119.57 
c1-n2-s     69.8      117.67 
c2-n2-c2    70.8      118.18 
c2-n2-c3    66.1      115.30 
c2-n2-ca    65.0      119.94 
c2-n2-cl    56.7      112.64 
c2-n2-f     68.3      108.14 
c2-n2-hn    52.6      110.33 
c2-n2-i     51.9      114.74 
c2-n2-n     70.4      117.24 
c2-n2-n2    77.9      103.59 
c2-n2-n3    71.3      118.14 
c2-n2-n4    62.4      112.22 
c2-n2-na    69.3      117.58 
c2-n2-nh    70.7      117.61 
c2-n2-no    64.2      111.54 
c2-n2-o     75.5      116.94 
c2-n2-oh    72.4      109.82 
c2-n2-os    72.0      110.01 
c2-n2-p2    85.0      116.00 
c2-n2-p3    77.5      119.30 
c2-n2-p4    79.3      118.77 
c2-n2-s     68.7      118.00 
c2-n2-s4    68.1      112.29 
c2-n2-s6    69.4      116.24 
c2-n2-sh    63.1      115.48 
c2-n2-ss    65.0      118.04 
c3-n2-c3    63.8      110.70 
c3-n2-ca    60.6      123.20 
c3-n2-hn    45.2      118.40 
c3-n2-n1    68.9      115.38 
c3-n2-n2    69.3      111.18 
c3-n2-nh    68.1      109.99 
c3-n2-o     70.3      112.40 
c3-n2-p2    82.1      114.21 
c3-n2-s     65.7      116.72 
c3-n2-s6    66.7      113.84 
ca-n2-ca    63.6      112.20 
ca-n2-hn    45.1      120.00 
ca-n2-n2    68.8      113.53 
ca-n2-o     69.4      116.00 
ca-n2-p2    80.9      118.11 
ca-n2-s     64.9      120.11 
cc-n2-hn    52.5      109.65 
cd-n2-hn    52.5      109.65 
cd-n2-cl    55.9      115.79 
cc-n2-cl    55.9      115.79 
ce-n2-hn    53.9      106.50 
cf-n2-hn    53.9      106.50 
ce-n2-nh    70.5      119.08 
cf-n2-nh    70.5      119.08 
ce-n2-o     77.4      112.16 
cf-n2-o     77.4      112.16 
ce-n2-oh    72.6      109.87 
cf-n2-oh    72.6      109.87 
ce-n2-s     69.3      116.28 
cf-n2-s     69.3      116.28 
cl-n2-n1    59.3      108.70 
cl-n2-n2    58.7      110.47 
cl-n2-o     58.2      114.03 
cl-n2-p2    74.0      112.98 
cl-n2-s     58.5      115.77 
cx-n2-n2    90.5       64.92 
f -n2-n2    68.3      114.60 
f -n2-o     71.2      110.10 
f -n2-p2    84.3      107.10 
f -n2-s     67.1      110.73 
hn-n2-hn    38.6      120.00 
hn-n2-n1    55.3      114.10 
hn-n2-n2    55.8      105.01 
hn-n2-ne    54.7      108.56 
hn-n2-nf    54.7      108.56 
hn-n2-o     57.6      107.37 
hn-n2-p2    58.6      112.09 
hn-n2-p4    54.5      111.33 
hn-n2-p5    56.3      122.34 
hn-n2-pe    61.3      111.41 
hn-n2-pf    61.3      111.41 
hn-n2-s     49.1      108.17 
hn-n2-s2    48.3      115.80 
hn-n2-s4    46.3      111.21 
hn-n2-s6    48.4      112.59 
i -n2-n2    53.7      111.79 
i -n2-o     52.3      116.82 
i -n2-p2    72.3      113.26 
i -n2-s     56.3      116.85 
n -n2-n2    74.7      110.42 
n -n2-o     76.2      111.38 
n -n2-p2    85.2      117.30 
n -n2-s     69.6      115.74 
n2-n2-n1    79.0      180.00 
n2-n2-n2    78.2      109.49 
n2-n2-n3    76.6      108.88 
n2-n2-n4    65.8      106.45 
n2-n2-na    73.1      112.23 
n2-n2-nh    74.8      111.70 
n2-n2-no    67.7      105.97 
n2-n2-o     80.2      110.43 
n2-n2-oh    74.0      111.51 
n2-n2-os    74.7      108.38 
n2-n2-p2    90.1      109.15 
n2-n2-p3    81.7      113.05 
n2-n2-p4    81.4      118.77 
n2-n2-p5    89.8      110.46 
n2-n2-s     71.2      115.91 
n2-n2-s4    71.6      107.30 
n2-n2-s6    73.0      111.25 
n2-n2-sh    66.0      111.10 
n2-n2-ss    68.5      112.14 
n3-n2-n3    73.0      115.07 
n3-n2-o     76.9      114.00 
n3-n2-p2    86.7      115.34 
n3-n2-s     70.0      117.13 
n4-n2-n4    60.0      106.70 
n4-n2-o     64.9      112.20 
n4-n2-p2    79.5      113.07 
n4-n2-s     62.4      118.50 
na-n2-na    71.7      107.00 
na-n2-o     74.5      113.09 
na-n2-p2    83.9      119.16 
na-n2-s     68.3      118.26 
ne-n2-nh    74.7      111.38 
nf-n2-nh    74.7      111.38 
ne-n2-o     80.0      110.31 
nf-n2-o     80.0      110.31 
ne-n2-s     71.0      116.22 
nf-n2-s     71.0      116.22 
nh-n2-nh    69.7      121.20 
nh-n2-o     76.2      112.96 
nh-n2-p2    84.9      118.83 
nh-n2-s     69.6      116.90 
no-n2-no    62.8      103.70 
no-n2-o     70.4      100.76 
no-n2-p2    81.3      111.95 
o -n2-o     81.0      115.37 
o -n2-oh    75.6      112.15 
o -n2-os    75.7      110.35 
o -n2-p2    88.7      116.08 
o -n2-p3    82.4      113.43 
o -n2-p4    85.2      110.61 
o -n2-p5    91.7      109.11 
o -n2-pe    85.2      134.56 
o -n2-pf    85.2      134.56 
o -n2-s     72.1      117.18 
o -n2-s4    72.1      108.91 
o -n2-s6    74.3      111.34 
o -n2-sh    65.6      114.98 
o -n2-ss    68.4      115.34 
oh-n2-oh    74.8      101.70 
oh-n2-p2    86.1      115.11 
oh-n2-s     69.5      116.08 
os-n2-os    71.3      110.29 
os-n2-p2    87.7      110.20 
os-n2-s     70.5      112.23 
p2-n2-p2   107.1      116.80 
p2-n2-p3    98.4      124.48 
p2-n2-p4    98.3      128.37 
p2-n2-p5   104.4      123.47 
p2-n2-s     85.9      117.84 
p2-n2-s4    86.3      112.10 
p2-n2-s6    86.9      115.70 
p2-n2-sh    80.4      118.45 
p2-n2-ss    82.0      120.43 
p3-n2-p3    96.0      120.40 
p3-n2-s     80.1      120.86 
p4-n2-s     77.8      131.84 
p5-n2-p5   105.8      120.60 
p5-n2-s     85.3      119.89 
pe-n2-s     88.6      115.73 
pf-n2-s     88.6      115.73 
s -n2-s     68.5      120.88 
s -n2-s4    69.2      113.00 
s -n2-s6    69.0      119.61 
s -n2-sh    63.6      122.05 
s -n2-ss    66.6      118.19 
s4-n2-s4    66.0      119.18 
s4-n2-s6    67.5      119.18 
s6-n2-s6    69.3      119.18 
sh-n2-sh    60.0      123.93 
sh-n2-ss    61.3      123.93 
ss-n2-ss    62.9      123.93 
br-n3-br    66.5      107.15 
br-n3-c3    62.7      106.93 
c -n3-c     63.1      127.17 
c1-n3-c1    64.1      123.34 
c1-n3-f     68.2      104.70 
c1-n3-hn    47.7      118.31 
c1-n3-o     70.0      116.63 
c2-n3-c2    66.2      124.68 
c2-n3-hn    49.1      119.38 
c3-n3-c3    64.0      110.90 
c3-n3-ca    16.9      116.39 
c3-n3-cl    58.1      107.23 
c3-n3-cy    61.2      120.16 
c3-n3-f     66.8      103.13 
c3-n3-hn    47.1      109.92 
c3-n3-i     57.0      108.48 
c3-n3-n     67.2      109.97 
c3-n3-n2    66.2      118.75 
c3-n3-n3    66.8      108.15 
c3-n3-n4    67.2      109.65 
c3-n3-nh    67.4      108.44 
c3-n3-no    66.0      111.27 
c3-n3-o     68.7      113.31 
c3-n3-oh    68.9      106.62 
c3-n3-os    68.2      105.73 
c3-n3-p3    75.8      121.93 
c3-n3-p5    78.7      119.35 
c3-n3-s     61.5      110.02 
c3-n3-s4    61.4      112.91 
c3-n3-s6    63.9      115.81 
c3-n3-sh    62.1      112.70 
c3-n3-ss    61.6      116.01 
cl-n3-cl    53.8      108.28 
cl-n3-hn    39.9      104.39 
cl-n3-n3    59.6      107.65 
cy-n3-cy    70.5       89.57 
cy-n3-hn    45.7      114.80 
f -n3-f     67.7      102.22 
f -n3-hn    50.8       99.80 
hn-n3-hn    41.3      107.13 
hn-n3-i     35.4      109.98 
hn-n3-n     51.0      106.57 
hn-n3-n2    51.4      115.94 
hn-n3-n3    50.2      103.98 
hn-n3-n4    50.9      106.40 
hn-n3-na    50.3      107.89 
hn-n3-nh    50.4      107.39 
hn-n3-no    50.3      104.78 
hn-n3-o     53.1      113.32 
hn-n3-oh    53.1      101.11 
hn-n3-os    51.7      100.92 
hn-n3-p2    54.2      120.26 
hn-n3-p3    52.9      116.89 
hn-n3-p4    55.0      113.05 
hn-n3-p5    56.0      113.68 
hn-n3-s     41.5      109.47 
hn-n3-s4    42.5      108.93 
hn-n3-s6    45.4      112.52 
hn-n3-sh    43.1      108.67 
hn-n3-ss    43.4      109.85 
i -n3-i     60.0      111.27 
n -n3-n     70.3      110.55 
n2-n3-n2    71.8      118.73 
n2-n3-o     74.1      114.91 
n3-n3-n3    69.6      105.71 
n4-n3-n4    69.0      113.48 
n4-n3-nh    70.9      107.14 
na-n3-na    69.2      112.00 
nh-n3-nh    70.8      107.15 
no-n3-no    67.0      115.26 
o -n3-o     71.9      126.14 
o -n3-p2    84.3      117.02 
o -n3-p4    83.4      116.65 
o -n3-s     62.0      119.81 
o -n3-s4    64.6      114.09 
o -n3-s6    68.8      113.80 
oh-n3-oh    72.8      107.18 
os-n3-os    70.8      106.52 
p2-n3-p2    97.5      130.13 
p3-n3-p3    98.6      118.74 
p4-n3-p4   101.5      116.35 
p5-n3-p5   102.2      119.42 
s -n3-s     56.5      131.36 
s4-n3-s4    60.1      120.02 
s4-n3-s6    62.0      120.95 
s6-n3-s6    63.3      126.13 
sh-n3-sh    61.2      118.63 
sh-n3-ss    61.3      119.67 
ss-n3-ss    61.6      119.57 
br-n4-br    65.1      114.82 
br-n4-hn    41.4      108.44 
c -n4-c     61.5      108.61 
c -n4-hn    44.7      110.86 
c1-n4-c1    65.5      113.87 
c1-n4-hn    48.6      110.19 
c2-n4-c2    63.0      112.58 
c2-n4-h4    11.3      112.46 
c2-n4-hn    46.4      111.36 
c3-n4-c3    62.8      110.64 
c3-n4-ca    63.0      112.41 
c3-n4-cl    57.9      108.04 
c3-n4-hn    46.2      110.11 
c3-n4-n3    66.7      108.72 
c3-n4-n4    63.7      114.07 
c3-n4-nh    64.8      111.73 
c3-n4-no    65.2      109.08 
c3-n4-o     67.3      111.66 
c3-n4-oh    65.9      113.73 
c3-n4-os    67.4      107.42 
c3-n4-p2    71.9      112.52 
c3-n4-p3    74.4      110.73 
c3-n4-p5    75.1      113.22 
c3-n4-s     59.2      113.55 
c3-n4-s4    57.2      108.23 
c3-n4-s6    57.7      111.56 
c3-n4-sh    59.1      115.81 
c3-n4-ss    59.7      113.68 
ca-n4-ca    63.2      114.48 
ca-n4-hn    47.5      108.52 
cl-n4-cl    52.7      114.91 
cl-n4-hn    39.5      108.87 
f -n4-f     70.5      109.05 
f -n4-hn    51.7      108.39 
hn-n4-hn    40.5      108.11 
hn-n4-i     36.4      108.72 
hn-n4-n     49.6      109.08 
hn-n4-n2    42.3      109.68 
hn-n4-n3    49.9      110.40 
hn-n4-n4    48.1      108.66 
hn-n4-na    49.4      109.38 
hn-n4-nh    48.4      109.92 
hn-n4-no    49.2      104.38 
hn-n4-o     52.1      109.26 
hn-n4-oh    51.1      108.09 
hn-n4-os    50.2      109.39 
hn-n4-p2    47.7      110.50 
hn-n4-p3    49.7      109.89 
hn-n4-p4    47.7      111.33 
hn-n4-p5    51.3      110.00 
hn-n4-py    47.4      117.89 
hn-n4-s     41.1      106.89 
hn-n4-s4    37.1      110.10 
hn-n4-s6    38.6      108.94 
hn-n4-sh    41.3      108.56 
hn-n4-ss    41.1      109.17 
i -n4-i     59.0      118.49 
n -n4-n     66.7      118.62 
n2-n4-n2    59.4      108.64 
n3-n4-n3    69.8      111.07 
n4-n4-n4    65.2      115.49 
na-n4-na    66.3      119.60 
nh-n4-nh    67.8      109.38 
o -n4-o     70.3      120.97 
oh-n4-oh    72.2      108.19 
os-n4-os    72.5      104.40 
p2-n4-p2    89.6      113.91 
p3-n4-p3    89.7      121.38 
p5-n4-p5    98.1      107.02 
py-n4-py   116.9       69.79 
s -n4-s     56.7      124.55 
s4-n4-s4    54.8      115.43 
s6-n4-s6    57.9      109.51 
sh-n4-sh    60.4      112.59 
ss-n4-ss    61.3      109.20 
br-na-br    60.6      123.00 
br-na-c2    63.6      100.48 
